Nombre_x,Precio_x,Media,Total_puntos,posicion,equipo,Partidos,Minutos,Goles,Asistencias,Asistencias sin Gol,Centros,Despejes,Remates,Tiros,Recuperaciones,Perdidas,Penaltis fallados,Goles en contra,Rojas,Paradas,Penaltis cometidos,Amarillas,Seguna Amarilla,Penaltis provocados,Penaltis parados,Goles en PP
I. Akhomach,1078000,3.0,45,delantero,Villarreal Club de Fútbol,14.0,162.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,16.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Sedlar,160000,4.0,44,defensa,Deportivo Alavés,12.0,831.0,0.0,1.0,1.0,1.0,17.0,10.0,1.0,82.0,152.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Pedraza,2957000,3.4,44,defensa,Villarreal Club de Fútbol,13.0,271.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,11.0,41.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I. Hagi,1073000,3.1,44,mediocentro,Deportivo Alavés,10.0,412.0,0.0,1.0,1.0,10.0,3.0,4.0,5.0,16.0,68.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A. Christensen,5128000,2.9,44,defensa,Fútbol Club Barcelona,13.0,791.0,2.0,1.0,4.0,5.0,8.0,4.0,4.0,41.0,106.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
D. Suárez,1172000,2.9,44,defensa,Getafe Club de Fútbol,14.0,1108.0,0.0,0.0,0.0,1.0,42.0,4.0,0.0,65.0,107.0,0.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
D. Suárez,1172000,2.9,44,defensa,Getafe Club de Fútbol,14.0,1192.0,0.0,0.0,2.0,10.0,16.0,5.0,3.0,82.0,142.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
D. Suárez,1172000,2.9,44,defensa,Getafe Club de Fútbol,12.0,408.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,35.0,41.0,0.0,8.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
J. Mata,1284000,2.8,44,delantero,Getafe Club de Fútbol,13.0,554.0,0.0,0.0,0.0,2.0,10.0,3.0,2.0,25.0,88.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
J. Costa,730000,2.6,44,defensa,Real Club Deportivo Mallorca,11.0,655.0,6.0,0.0,1.0,1.0,7.0,1.0,10.0,15.0,65.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Costa,730000,2.6,44,defensa,Real Club Deportivo Mallorca,13.0,229.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Canós,1583000,3.9,43,mediocentro,Valencia Club de Fútbol,13.0,544.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,28.0,45.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
J. Cuenca,1040000,3.3,43,defensa,Villarreal Club de Fútbol,13.0,1070.0,0.0,2.0,3.0,19.0,12.0,3.0,6.0,58.0,185.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
L. Vázquez,2855000,3.1,43,defensa,Real Madrid Club de Fútbol,14.0,170.0,0.0,1.0,2.0,2.0,4.0,7.0,3.0,12.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Vázquez,2855000,3.1,43,defensa,Real Madrid Club de Fútbol,14.0,334.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,19.0,38.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
L. Vázquez,2855000,3.1,43,defensa,Real Madrid Club de Fútbol,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Vázquez,2855000,3.1,43,defensa,Real Madrid Club de Fútbol,7.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Vázquez,2855000,3.1,43,defensa,Real Madrid Club de Fútbol,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Pérez,193000,2.9,43,mediocentro,Rayo Vallecano de Madrid,14.0,1235.0,2.0,0.0,1.0,17.0,26.0,7.0,5.0,106.0,185.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
K. Pérez,193000,2.9,43,mediocentro,Rayo Vallecano de Madrid,14.0,748.0,5.0,2.0,2.0,1.0,4.0,4.0,16.0,22.0,71.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K. Pérez,193000,2.9,43,mediocentro,Rayo Vallecano de Madrid,13.0,380.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,26.0,73.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
K. Pérez,193000,2.9,43,mediocentro,Rayo Vallecano de Madrid,9.0,237.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,18.0,37.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
K. Pérez,193000,2.9,43,mediocentro,Rayo Vallecano de Madrid,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Cruz,652000,3.2,42,defensa,Club Atlético Osasuna,10.0,208.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Cruz,652000,3.2,42,defensa,Club Atlético Osasuna,11.0,65.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Cruz,652000,3.2,42,defensa,Club Atlético Osasuna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Baba,160000,2.5,42,mediocentro,Unión Deportiva Almería,14.0,827.0,0.0,0.0,1.0,2.0,11.0,7.0,1.0,86.0,83.0,0.0,31.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
K. Salas,1334000,4.6,41,defensa,Sevilla Fútbol Club,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Dmitrović,5270000,3.7,41,portero,Sevilla Fútbol Club,,,,,,,,,,,,,,,,,,,,,
I. Muñoz,717000,3.7,41,mediocentro,Club Atlético Osasuna,13.0,347.0,1.0,0.0,1.0,7.0,2.0,5.0,5.0,20.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I. Muñoz,717000,3.7,41,mediocentro,Club Atlético Osasuna,10.0,367.0,1.0,1.0,0.0,0.0,7.0,7.0,1.0,9.0,65.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,14.0,1260.0,3.0,4.0,5.0,38.0,27.0,3.0,5.0,102.0,160.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,13.0,1098.0,1.0,0.0,1.0,0.0,19.0,5.0,5.0,84.0,113.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,13.0,649.0,0.0,4.0,6.0,3.0,20.0,5.0,3.0,38.0,80.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,12.0,713.0,2.0,1.0,2.0,7.0,10.0,4.0,3.0,55.0,153.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,14.0,688.0,2.0,0.0,1.0,1.0,8.0,8.0,12.0,24.0,98.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,12.0,871.0,0.0,2.0,2.0,1.0,6.0,5.0,2.0,47.0,85.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,12.0,400.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,27.0,33.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,14.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F. García,3726000,3.2,41,defensa,Real Madrid Club de Fútbol,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bebé,160000,2.9,41,delantero,Rayo Vallecano de Madrid,14.0,78.0,2.0,0.0,0.0,3.0,0.0,7.0,4.0,7.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P. Maffeo,5330000,2.7,41,defensa,Real Club Deportivo Mallorca,11.0,614.0,0.0,0.0,1.0,7.0,7.0,5.0,1.0,43.0,115.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Gómez,1096000,2.6,41,delantero,Cádiz Club de Fútbol,8.0,694.0,4.0,0.0,1.0,1.0,6.0,7.0,13.0,16.0,65.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Gómez,1096000,2.6,41,delantero,Cádiz Club de Fútbol,11.0,406.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,70.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
E. Ávila,4821000,2.4,41,delantero,Club Atlético Osasuna,10.0,816.0,3.0,2.0,0.0,0.0,15.0,24.0,5.0,40.0,145.0,0.0,21.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
S. Roberto,1383000,6.7,40,defensa,Fútbol Club Barcelona,9.0,189.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S. Ramos,11325000,4.0,40,defensa,Sevilla Fútbol Club,14.0,976.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,72.0,79.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
S. Ramos,11325000,4.0,40,defensa,Sevilla Fútbol Club,5.0,180.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,12.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Cardona,185000,3.6,40,delantero,Unión Deportiva Las Palmas,14.0,705.0,1.0,0.0,0.0,1.0,25.0,9.0,7.0,65.0,79.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
É. González,2083000,2.7,40,defensa,Unión Deportiva Almería,14.0,833.0,0.0,0.0,0.0,5.0,11.0,3.0,2.0,57.0,121.0,0.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
É. González,2083000,2.7,40,defensa,Unión Deportiva Almería,5.0,267.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,23.0,45.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
É. González,2083000,2.7,40,defensa,Unión Deportiva Almería,9.0,31.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P. Ibáñez,391000,2.7,40,mediocentro,Club Atlético Osasuna,,,,,,,,,,,,,,,,,,,,,
L. Milla,6586000,4.9,39,mediocentro,Getafe Club de Fútbol,4.0,223.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,21.0,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L. Milla,6586000,4.9,39,mediocentro,Getafe Club de Fútbol,10.0,55.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M. Depay,4932000,3.9,39,delantero,Club Atlético de Madrid,,,,,,,,,,,,,,,,,,,,,
A. Mumin,4854000,3.9,39,defensa,Rayo Vallecano de Madrid,12.0,435.0,1.0,0.0,0.0,0.0,33.0,0.0,1.0,12.0,33.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
J. Mojica,550000,3.5,39,defensa,Club Atlético Osasuna,13.0,669.0,0.0,1.0,4.0,13.0,4.0,5.0,2.0,81.0,148.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J. Giménez,2483000,3.0,39,defensa,Club Atlético de Madrid,8.0,365.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,17.0,35.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
G. Melero,160000,2.6,39,mediocentro,Unión Deportiva Almería,14.0,271.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,17.0,43.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
P. Torre,1415000,3.2,38,mediocentro,Girona Fútbol Club,12.0,829.0,0.0,0.0,0.0,1.0,9.0,11.0,1.0,75.0,78.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P. Torre,1415000,3.2,38,mediocentro,Girona Fútbol Club,12.0,93.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
O. Romeu,899000,2.7,38,mediocentro,Fútbol Club Barcelona,12.0,619.0,1.0,1.0,2.0,7.0,3.0,20.0,5.0,25.0,89.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
L. Hernández,440000,4.6,37,defensa,Cádiz Club de Fútbol,11.0,613.0,1.0,1.0,4.0,19.0,0.0,14.0,7.0,36.0,121.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
L. Hernández,440000,4.6,37,defensa,Cádiz Club de Fútbol,7.0,542.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,29.0,75.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
C. Fernández,299000,3.7,37,delantero,Real Sociedad de Fútbol,13.0,373.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,17.0,60.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
C. Fernández,299000,3.7,37,delantero,Real Sociedad de Fútbol,13.0,461.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,19.0,64.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Miranda,2442000,3.4,37,defensa,Real Betis Balompié,13.0,665.0,0.0,1.0,5.0,0.0,15.0,0.0,2.0,54.0,89.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
U. Gómez,769000,3.4,37,mediocentro,Athletic Club,8.0,694.0,4.0,0.0,1.0,1.0,6.0,7.0,13.0,16.0,65.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
U. Gómez,769000,3.4,37,mediocentro,Athletic Club,11.0,406.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,70.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Ó. Rodríguez,256000,3.4,37,mediocentro,Getafe Club de Fútbol,10.0,900.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,57.0,56.0,0.0,7.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0
Ó. Rodríguez,256000,3.4,37,mediocentro,Getafe Club de Fútbol,14.0,625.0,3.0,0.0,2.0,3.0,4.0,7.0,6.0,27.0,96.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Ó. Rodríguez,256000,3.4,37,mediocentro,Getafe Club de Fútbol,14.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ó. Rodríguez,256000,3.4,37,mediocentro,Getafe Club de Fútbol,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Prados,1613000,3.1,37,mediocentro,Athletic Club,9.0,89.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Prados,1613000,3.1,37,mediocentro,Athletic Club,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H. Guillamón,1244000,3.1,37,mediocentro,Valencia Club de Fútbol,14.0,141.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Vinícius,972000,2.8,37,defensa,Real Betis Balompié,,,,,,,,,,,,,,,,,,,,,
O. Alderete,597000,2.8,37,defensa,Getafe Club de Fútbol,13.0,568.0,0.0,1.0,0.0,0.0,40.0,3.0,0.0,35.0,80.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Ó. Torres,863000,2.6,37,mediocentro,Sevilla Fútbol Club,12.0,948.0,1.0,0.0,0.0,0.0,42.0,1.0,1.0,65.0,66.0,0.0,14.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Ó. Torres,863000,2.6,37,mediocentro,Sevilla Fútbol Club,11.0,559.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,45.0,85.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Á. Fernández,596000,2.5,37,mediocentro,Cádiz Club de Fútbol,13.0,373.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,17.0,60.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Á. Fernández,596000,2.5,37,mediocentro,Cádiz Club de Fútbol,13.0,461.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,19.0,64.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Callejón,166000,2.3,37,mediocentro,Granada Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
Chumi,855000,2.2,37,defensa,Unión Deportiva Almería,14.0,469.0,0.0,0.0,1.0,1.0,5.0,7.0,2.0,25.0,35.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Í. Martínez,5093000,4.5,36,defensa,Fútbol Club Barcelona,11.0,543.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,41.0,63.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Arnaiz,546000,3.3,36,delantero,Club Atlético Osasuna,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A. Martínez,1073000,3.0,36,defensa,Girona Fútbol Club,11.0,543.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,41.0,63.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
T. Lato,269000,3.0,36,defensa,Real Club Deportivo Mallorca,13.0,547.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,32.0,76.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Á. Fernández,439000,2.8,36,mediocentro,Granada Club de Fútbol,13.0,373.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,17.0,60.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Á. Fernández,439000,2.8,36,mediocentro,Granada Club de Fútbol,13.0,461.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,19.0,64.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
J. Ángel Carmona,204000,2.8,36,defensa,Getafe Club de Fútbol,10.0,482.0,1.0,1.0,0.0,2.0,5.0,2.0,2.0,36.0,71.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
R. de Tomás,1539000,2.6,36,delantero,Rayo Vallecano de Madrid,,,,,,,,,,,,,,,,,,,,,
Sandro,1220000,4.4,35,delantero,Unión Deportiva Las Palmas,11.0,338.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,14.0,48.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
K. Tierney,3208000,3.9,35,defensa,Real Sociedad de Fútbol,8.0,448.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,38.0,33.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
A. Hernández,577000,3.5,35,defensa,Rayo Vallecano de Madrid,11.0,613.0,1.0,1.0,4.0,19.0,0.0,14.0,7.0,36.0,121.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A. Hernández,577000,3.5,35,defensa,Rayo Vallecano de Madrid,7.0,542.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,29.0,75.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A. Zakharyan,742000,2.9,35,mediocentro,Real Sociedad de Fútbol,6.0,363.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,17.0,72.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
R. Terrats,186000,2.7,35,mediocentro,Villarreal Club de Fútbol,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D. Foulquier,554000,2.5,35,defensa,Valencia Club de Fútbol,12.0,587.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,41.0,78.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Pejiño,311000,3.4,34,mediocentro,Unión Deportiva Las Palmas,10.0,448.0,0.0,1.0,1.0,5.0,13.0,2.0,0.0,28.0,53.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S. Mitrović,186000,3.1,34,defensa,Getafe Club de Fútbol,,,,,,,,,,,,,,,,,,,,,
L. Badé,4177000,2.8,34,defensa,Sevilla Fútbol Club,14.0,863.0,0.0,0.0,0.0,3.0,6.0,11.0,4.0,66.0,143.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M. Morlanes,328000,2.3,34,mediocentro,Real Club Deportivo Mallorca,13.0,360.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,38.0,36.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A. Ndiaye,160000,2.3,34,mediocentro,Real Club Deportivo Mallorca,,,,,,,,,,,,,,,,,,,,,
R. Tapia,2321000,3.3,33,mediocentro,Real Club Celta de Vigo,13.0,197.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,15.0,25.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
R. Tapia,2321000,3.3,33,mediocentro,Real Club Celta de Vigo,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S. Comesaña,206000,3.0,33,mediocentro,Villarreal Club de Fútbol,14.0,317.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,22.0,41.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A. Puertas,160000,1.9,33,mediocentro,Granada Club de Fútbol,13.0,513.0,0.0,2.0,0.0,1.0,4.0,11.0,4.0,24.0,74.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R. Sobrino,160000,1.9,33,mediocentro,Cádiz Club de Fútbol,12.0,366.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,43.0,59.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
R. Sobrino,160000,1.9,33,mediocentro,Cádiz Club de Fútbol,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Soumaré,2348000,2.9,32,mediocentro,Sevilla Fútbol Club,5.0,270.0,0.0,1.0,1.0,2.0,9.0,3.0,0.0,23.0,37.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O. Mascarell,160000,2.7,32,mediocentro,Real Club Deportivo Mallorca,14.0,48.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ó. Melendo,181000,2.5,32,mediocentro,Granada Club de Fútbol,14.0,764.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,43.0,78.0,0.0,17.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
E. Lamela,263000,4.4,31,mediocentro,Sevilla Fútbol Club,14.0,437.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,11.0,44.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
M. Rubio,160000,3.9,31,defensa,Granada Club de Fútbol,8.0,559.0,1.0,0.0,0.0,0.0,24.0,1.0,1.0,45.0,71.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
S. Savić,778000,3.1,31,defensa,Club Atlético de Madrid,,,,,,,,,,,,,,,,,,,,,
I. Villar,160000,3.1,31,portero,Real Club Celta de Vigo,14.0,1018.0,2.0,0.0,3.0,3.0,0.0,10.0,7.0,50.0,171.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I. Villar,160000,3.1,31,portero,Real Club Celta de Vigo,12.0,861.0,0.0,0.0,0.0,5.0,20.0,6.0,0.0,79.0,99.0,0.0,12.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
L. Henrique,349000,2.8,31,delantero,Real Betis Balompié,8.0,292.0,0.0,2.0,3.0,3.0,2.0,11.0,1.0,18.0,54.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
